,person_id,session_id,lalco,ldep,llife,lcrim,ralco,rdep,rlife,rcrim,secElasped,chosen,order,alcodiff,depdiff,lifediff,crimdiff,LocationLatitude,LocationLongitude,econStatus,hour_of_day,age_18-24 years old,age_25-34 years old,age_35-44 years old,age_45-54 years old,age_55-64 years old,age_65+ years old,gender_Female,gender_Male,gender_Non-binary / third gender,employment_Retired,employment_Student,employment_Unemployed and looking for work,employment_Working full-time,employment_Working part-time,maritalStatus_Living with a partner,maritalStatus_Married,maritalStatus_Never been married,maritalStatus_Widowed,ethnicity_Black/African American,ethnicity_Hispanic/Latino,ethnicity_White/Caucasian,"ethnicity_White/Caucasian,Black/African American",timezone_America/Chicago,timezone_America/Detroit,timezone_America/Los_Angeles,timezone_America/New_York,timezone_Europe/London
6010,12,2.0,0,0,2,1,2,1,2,0,26,1,28,-2,-1,0,1,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6011,12,2.0,0,2,1,2,2,2,3,1,22,1,29,-2,0,-2,1,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6012,12,2.0,4,1,3,0,0,2,1,1,62,1,30,4,-1,2,-1,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6013,12,2.0,2,0,3,2,2,2,1,0,7,1,31,0,-2,2,2,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6014,12,2.0,2,1,1,2,0,1,3,2,6,1,32,2,0,-2,0,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6015,12,2.0,0,1,2,2,2,0,2,0,7,0,33,-2,1,0,2,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6016,12,2.0,0,2,3,0,4,0,1,2,7,0,34,-4,2,2,-2,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6017,12,2.0,0,0,3,0,2,0,1,2,13,0,35,-2,0,2,-2,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6018,12,2.0,2,1,3,1,0,2,2,0,67,1,36,2,-1,1,1,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6019,12,2.0,2,2,1,2,2,2,1,0,8,1,37,0,0,0,2,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6020,12,2.0,2,2,2,0,2,0,1,1,7,0,38,0,2,1,-1,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6021,12,2.0,4,0,3,1,2,2,3,0,6,1,39,2,-2,0,1,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6022,12,2.0,2,0,1,2,0,2,1,0,8,1,40,2,-2,0,2,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6023,12,2.0,2,2,3,0,4,1,3,1,7,0,41,-2,1,0,-1,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6024,12,2.0,0,0,1,1,0,0,2,1,10,1,42,0,0,-1,0,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6025,12,2.0,0,0,3,0,2,2,3,1,14,0,43,-2,-2,0,-1,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6026,12,2.0,0,1,1,0,2,2,1,1,16,0,44,-2,-1,0,-1,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6027,12,2.0,2,0,2,0,2,0,1,0,9,0,45,0,0,1,0,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6028,12,2.0,0,2,3,0,4,0,-1,2,8,0,46,-4,2,4,-2,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6029,12,2.0,0,1,2,2,0,2,3,1,7,1,47,0,-1,-1,1,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6030,12,2.0,2,1,1,1,2,1,1,2,13,0,48,0,0,0,-1,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6031,12,2.0,4,0,-1,2,0,2,3,0,8,1,49,4,-2,-4,2,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6032,12,2.0,0,1,1,2,2,1,3,1,26,0,50,-2,0,-2,1,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6033,12,2.0,4,1,2,0,0,0,1,2,10,1,51,4,1,1,-2,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6034,12,2.0,4,2,3,0,0,0,2,1,6,1,52,4,2,1,-1,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6035,12,2.0,0,0,1,1,0,0,1,2,6,0,53,0,0,0,-1,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6036,12,2.0,4,0,2,0,4,0,1,1,6,0,54,0,0,1,-1,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6037,12,2.0,0,2,2,0,0,2,3,2,14,0,55,0,0,-1,-2,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6038,12,2.0,4,0,2,1,4,0,1,1,7,0,56,0,0,1,0,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6039,12,2.0,4,1,2,1,4,0,2,0,14,0,57,0,1,0,1,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6040,12,2.0,4,0,3,0,4,1,1,2,21,0,58,0,-1,2,-2,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6041,12,2.0,4,0,2,1,2,1,1,0,7,1,59,2,-1,1,1,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6042,0,2.0,4,0,2,1,0,1,3,2,50,1,0,4,-1,-1,-1,52.61810302734375,-1.1804046630859375,25,16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6043,0,2.0,4,2,3,1,2,0,3,2,11,0,1,2,2,0,-1,52.61810302734375,-1.1804046630859375,25,16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6044,0,2.0,2,1,2,0,0,0,2,1,6,0,2,2,1,0,-1,52.61810302734375,-1.1804046630859375,25,16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6045,0,2.0,2,0,2,0,2,0,2,1,9,0,3,0,0,0,-1,52.61810302734375,-1.1804046630859375,25,16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6046,0,2.0,0,0,1,0,0,1,1,0,7,1,4,0,-1,0,0,52.61810302734375,-1.1804046630859375,25,16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6047,0,2.0,4,0,1,1,2,2,3,1,11,1,5,2,-2,-2,0,52.61810302734375,-1.1804046630859375,25,16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6048,0,2.0,4,2,1,2,2,1,3,2,11,1,6,2,1,-2,0,52.61810302734375,-1.1804046630859375,25,16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6049,0,2.0,0,0,2,2,2,2,2,0,10,1,7,-2,-2,0,2,52.61810302734375,-1.1804046630859375,25,16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6050,0,2.0,4,0,3,1,4,0,1,1,14,0,8,0,0,2,0,52.61810302734375,-1.1804046630859375,25,16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6051,0,2.0,0,0,3,0,4,0,1,2,11,0,9,-4,0,2,-2,52.61810302734375,-1.1804046630859375,25,16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6052,0,2.0,0,2,3,1,4,0,2,1,10,0,10,-4,2,1,0,52.61810302734375,-1.1804046630859375,25,16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6053,0,2.0,0,1,3,0,4,0,1,2,7,0,11,-4,1,2,-2,52.61810302734375,-1.1804046630859375,25,16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6054,0,2.0,4,2,3,2,0,0,1,0,7,0,12,4,2,2,2,52.61810302734375,-1.1804046630859375,25,16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6055,0,2.0,4,2,2,0,0,0,2,1,13,0,13,4,2,0,-1,52.61810302734375,-1.1804046630859375,25,16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6056,0,2.0,2,0,2,0,2,2,1,0,12,1,14,0,-2,1,0,52.61810302734375,-1.1804046630859375,25,16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6057,0,2.0,4,0,3,0,0,2,2,2,11,1,15,4,-2,1,-2,52.61810302734375,-1.1804046630859375,25,16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6058,0,2.0,4,0,3,1,4,0,2,1,9,0,16,0,0,1,0,52.61810302734375,-1.1804046630859375,25,16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6059,0,2.0,0,1,1,2,0,1,3,2,14,1,17,0,0,-2,0,52.61810302734375,-1.1804046630859375,25,16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6060,0,2.0,4,0,1,1,4,2,2,1,10,1,18,0,-2,-1,0,52.61810302734375,-1.1804046630859375,25,16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6061,0,2.0,0,1,2,2,2,0,2,0,10,0,19,-2,1,0,2,52.61810302734375,-1.1804046630859375,25,16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6062,0,2.0,4,0,-1,2,0,2,3,0,10,1,20,4,-2,-4,2,52.61810302734375,-1.1804046630859375,25,16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6063,0,2.0,4,0,-1,2,0,2,3,0,7,1,21,4,-2,-4,2,52.61810302734375,-1.1804046630859375,25,16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6064,0,2.0,2,1,2,1,2,2,1,1,10,1,22,0,-1,1,0,52.61810302734375,-1.1804046630859375,25,16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6065,0,2.0,2,0,1,2,0,2,2,2,7,1,23,2,-2,-1,0,52.61810302734375,-1.1804046630859375,25,16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6066,0,2.0,2,1,3,2,4,0,3,2,7,0,24,-2,1,0,0,52.61810302734375,-1.1804046630859375,25,16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6067,0,2.0,4,1,3,2,0,0,3,0,23,1,25,4,1,0,2,52.61810302734375,-1.1804046630859375,25,16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6068,0,2.0,4,0,2,2,0,0,1,1,12,1,26,4,0,1,1,52.61810302734375,-1.1804046630859375,25,16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6069,0,2.0,0,2,2,0,2,1,3,1,7,0,27,-2,1,-1,-1,52.61810302734375,-1.1804046630859375,25,16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6070,0,2.0,2,2,3,1,2,2,3,0,14,1,28,0,0,0,1,52.61810302734375,-1.1804046630859375,25,16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6071,0,2.0,4,0,3,2,2,1,1,0,13,1,29,2,-1,2,2,52.61810302734375,-1.1804046630859375,25,16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6072,0,2.0,4,1,2,2,4,2,3,1,42,1,30,0,-1,-1,1,52.61810302734375,-1.1804046630859375,25,16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6073,0,2.0,4,2,3,0,0,1,3,2,9,0,31,4,1,0,-2,52.61810302734375,-1.1804046630859375,25,16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6074,0,2.0,4,0,1,2,0,2,3,0,5,1,32,4,-2,-2,2,52.61810302734375,-1.1804046630859375,25,16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6075,0,2.0,4,0,-1,2,0,2,3,0,6,1,33,4,-2,-4,2,52.61810302734375,-1.1804046630859375,25,16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6076,0,2.0,0,2,1,1,0,1,2,2,17,0,34,0,1,-1,-1,52.61810302734375,-1.1804046630859375,25,16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6077,0,2.0,4,1,1,2,2,0,2,1,11,0,35,2,1,-1,1,52.61810302734375,-1.1804046630859375,25,16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6078,0,2.0,2,1,2,0,2,0,3,1,7,0,36,0,1,-1,-1,52.61810302734375,-1.1804046630859375,25,16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6079,0,2.0,0,2,2,0,2,1,3,2,7,0,37,-2,1,-1,-2,52.61810302734375,-1.1804046630859375,25,17,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6080,0,2.0,0,1,1,1,2,0,3,2,12,0,38,-2,1,-2,-1,52.61810302734375,-1.1804046630859375,25,17,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6081,0,2.0,4,0,3,2,2,0,3,2,14,1,39,2,0,0,0,52.61810302734375,-1.1804046630859375,25,17,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6082,0,2.0,2,1,1,1,4,2,2,0,9,1,40,-2,-1,-1,1,52.61810302734375,-1.1804046630859375,25,17,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6083,0,2.0,0,2,1,1,4,2,2,1,12,0,41,-4,0,-1,0,52.61810302734375,-1.1804046630859375,25,17,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6084,0,2.0,0,0,3,2,2,2,1,2,10,1,42,-2,-2,2,0,52.61810302734375,-1.1804046630859375,25,17,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6085,0,2.0,2,2,1,0,4,0,3,0,10,0,43,-2,2,-2,0,52.61810302734375,-1.1804046630859375,25,17,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6086,0,2.0,0,2,2,0,4,0,2,0,10,0,44,-4,2,0,0,52.61810302734375,-1.1804046630859375,25,17,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6087,0,2.0,2,2,2,1,0,2,2,0,8,1,45,2,0,0,1,52.61810302734375,-1.1804046630859375,25,17,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6088,0,2.0,2,2,3,2,2,1,2,0,34,0,46,0,1,1,2,52.61810302734375,-1.1804046630859375,25,17,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6089,0,2.0,0,2,3,0,0,1,2,2,8,0,47,0,1,1,-2,52.61810302734375,-1.1804046630859375,25,17,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6090,0,2.0,4,0,1,2,2,2,2,0,22,1,48,2,-2,-1,2,52.61810302734375,-1.1804046630859375,25,17,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6091,0,2.0,4,2,3,1,0,1,1,1,12,0,49,4,1,2,0,52.61810302734375,-1.1804046630859375,25,17,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6092,0,2.0,0,2,2,2,2,0,3,1,13,0,50,-2,2,-1,1,52.61810302734375,-1.1804046630859375,25,17,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6093,0,2.0,4,2,1,0,4,1,1,2,6,0,51,0,1,0,-2,52.61810302734375,-1.1804046630859375,25,17,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6094,0,2.0,4,0,3,0,4,1,3,0,8,1,52,0,-1,0,0,52.61810302734375,-1.1804046630859375,25,17,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6095,0,2.0,0,1,1,2,2,2,2,1,10,1,53,-2,-1,-1,1,52.61810302734375,-1.1804046630859375,25,17,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6096,0,2.0,2,2,3,0,0,2,1,0,10,0,54,2,0,2,0,52.61810302734375,-1.1804046630859375,25,17,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6097,0,2.0,2,0,2,1,0,0,1,2,10,0,55,2,0,1,-1,52.61810302734375,-1.1804046630859375,25,17,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6098,0,2.0,4,0,1,0,4,0,2,0,9,1,56,0,0,-1,0,52.61810302734375,-1.1804046630859375,25,17,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6099,0,2.0,2,1,2,0,2,0,1,2,8,0,57,0,1,1,-2,52.61810302734375,-1.1804046630859375,25,17,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6100,0,2.0,0,1,2,2,0,2,3,0,5,1,58,0,-1,-1,2,52.61810302734375,-1.1804046630859375,25,17,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6101,0,2.0,0,1,3,1,4,0,1,0,9,0,59,-4,1,2,1,52.61810302734375,-1.1804046630859375,25,17,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
6102,24,2.0,0,1,1,0,2,2,1,0,20,1,0,-2,-1,0,0,51.39810180664063,-0.873504638671875,31,21,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6103,24,2.0,0,1,2,2,4,0,2,1,14,0,1,-4,1,0,1,51.39810180664063,-0.873504638671875,31,21,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6104,24,2.0,0,1,3,1,2,0,1,2,6,0,2,-2,1,2,-1,51.39810180664063,-0.873504638671875,31,21,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6105,24,2.0,4,1,3,2,0,1,2,2,8,1,3,4,0,1,0,51.39810180664063,-0.873504638671875,31,21,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6106,24,2.0,2,1,3,1,4,1,3,2,7,0,4,-2,0,0,-1,51.39810180664063,-0.873504638671875,31,21,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6107,24,2.0,2,2,2,2,0,0,2,2,7,0,5,2,2,0,0,51.39810180664063,-0.873504638671875,31,21,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6108,24,2.0,4,0,-1,2,0,2,3,0,11,1,6,4,-2,-4,2,51.39810180664063,-0.873504638671875,31,21,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6109,24,2.0,0,1,2,1,0,0,2,2,21,0,7,0,1,0,-1,51.39810180664063,-0.873504638671875,31,21,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6110,24,2.0,4,0,3,0,0,0,2,0,5,1,8,4,0,1,0,51.39810180664063,-0.873504638671875,31,21,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6111,24,2.0,4,1,3,0,0,0,3,2,5,0,9,4,1,0,-2,51.39810180664063,-0.873504638671875,31,21,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6112,24,2.0,0,0,1,0,2,2,3,2,8,1,10,-2,-2,-2,-2,51.39810180664063,-0.873504638671875,31,21,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6113,24,2.0,0,1,1,2,4,2,3,0,6,1,11,-4,-1,-2,2,51.39810180664063,-0.873504638671875,31,21,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6114,24,2.0,4,0,3,0,2,1,3,2,5,0,12,2,-1,0,-2,51.39810180664063,-0.873504638671875,31,21,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6115,24,2.0,0,1,3,0,4,0,1,2,4,0,13,-4,1,2,-2,51.39810180664063,-0.873504638671875,31,21,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6116,24,2.0,0,1,3,0,4,0,2,2,2,0,14,-4,1,1,-2,51.39810180664063,-0.873504638671875,31,21,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6117,24,2.0,0,1,1,1,4,1,2,1,5,0,15,-4,0,-1,0,51.39810180664063,-0.873504638671875,31,21,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6118,24,2.0,4,1,2,0,4,2,3,1,5,0,16,0,-1,-1,-1,51.39810180664063,-0.873504638671875,31,21,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6119,24,2.0,0,2,3,2,4,2,2,2,6,0,17,-4,0,1,0,51.39810180664063,-0.873504638671875,31,21,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6120,24,2.0,4,2,3,1,0,2,1,0,4,1,18,4,0,2,1,51.39810180664063,-0.873504638671875,31,21,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6121,24,2.0,0,0,3,1,2,1,2,2,4,0,19,-2,-1,1,-1,51.39810180664063,-0.873504638671875,31,21,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6122,24,2.0,4,0,1,2,0,0,3,0,6,1,20,4,0,-2,2,51.39810180664063,-0.873504638671875,31,21,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6123,24,2.0,4,0,1,2,0,2,3,0,5,1,21,4,-2,-2,2,51.39810180664063,-0.873504638671875,31,21,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6124,24,2.0,0,2,1,1,2,2,1,1,7,0,22,-2,0,0,0,51.39810180664063,-0.873504638671875,31,21,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6125,24,2.0,0,2,1,1,0,1,1,2,7,0,23,0,1,0,-1,51.39810180664063,-0.873504638671875,31,21,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6126,24,2.0,2,0,2,2,2,1,3,2,26,1,24,0,-1,-1,0,51.39810180664063,-0.873504638671875,31,21,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
